Encoder: Encoder(
  (embedding): Embedding(88, 512)
  (drop): Dropout(p=0.5, inplace=False)
  (encoder): LSTM(512, 512, num_layers=2, batch_first=True, dropout=0.5, bidirectional=True)
)

Decoder: Decoder(
  (embedding): Embedding(46, 512)
  (drop): Dropout(p=0.5, inplace=False)
  (dec_cells): ModuleList(
    (0): LSTMCell(1536, 512)
    (1): LSTMCell(512, 512)
  )
  (linear): Linear(in_features=512, out_features=46, bias=True)
)Loss: 3.828010082244873
Loss: 3.814676284790039
Loss: 3.8035624027252197
Loss: 3.7887914180755615
Loss: 3.7570526599884033
Loss: 3.717722177505493
Loss: 3.676969289779663
Loss: 3.6321017742156982
Loss: 3.5831003189086914
Loss: 3.5314877033233643
Loss: 3.47157621383667
Loss: 3.417433738708496
Loss: 3.358107566833496
Loss: 3.315247058868408
Loss: 3.2700958251953125
Loss: 3.2407519817352295
Loss: 3.214562177658081
Loss: 3.186828851699829
Loss: 3.1645348072052
Loss: 3.13626766204834
Loss: 3.117234468460083
Loss: 3.1050186157226562
Loss: 3.092860460281372
Loss: 3.0761020183563232
Loss: 3.080808401107788
Loss: 3.072451591491699
Loss: 3.0687057971954346
Loss: 3.0524325370788574
Loss: 3.0486209392547607
Loss: 3.043337345123291
Loss: 3.0424346923828125
Loss: 3.0390002727508545
Loss: 3.029710054397583
Loss: 3.0294950008392334
Loss: 3.028764486312866
Loss: 3.0268354415893555
Loss: 3.0241153240203857
Loss: 3.022170066833496
Loss: 3.022514820098877
Loss: 3.0188968181610107
Loss: 3.0161991119384766
Loss: 3.0118191242218018
Loss: 3.013509511947632
Loss: 3.014937400817871
Loss: 3.0164475440979004
Loss: 3.0118844509124756
Loss: 3.0083916187286377
Loss: 3.007112979888916
Loss: 3.009006977081299
Loss: 3.007138729095459
Loss: 3.0055947303771973
Loss: 3.006737470626831
Loss: 3.003115177154541
Loss: 3.002815008163452
Loss: 3.008193254470825
Loss: 2.99792742729187
Loss: 3.0064220428466797
Loss: 2.993947744369507
Loss: 2.9979732036590576
Loss: 2.998225212097168
Loss: 2.9944369792938232
Loss: 2.9932892322540283
Loss: 2.9980523586273193
Loss: 3.001040458679199
Loss: 2.9916129112243652
Loss: 2.991567850112915
Loss: 2.9919257164001465
Loss: 2.99404239654541
Loss: 2.992094039916992
Loss: 2.985079526901245
Loss: 2.983309745788574
Loss: 2.9850902557373047
Loss: 2.989694833755493
Loss: 2.9809446334838867
Loss: 2.9826855659484863
Loss: 2.975328207015991
Loss: 2.9815127849578857
Loss: 2.976458787918091
Loss: 2.978597640991211
Loss: 2.9794936180114746
Loss: 2.972161054611206
Loss: 2.9693069458007812
Loss: 2.9719314575195312
Loss: 2.972651243209839
Loss: 2.9694230556488037
Loss: 2.9731500148773193
Loss: 2.9658966064453125
Loss: 2.9632833003997803
Loss: 2.959933280944824
Loss: 2.9548280239105225
Loss: 2.958242654800415
Loss: 2.958833932876587
Loss: 2.9498226642608643
Loss: 2.948556661605835
Loss: 2.9504048824310303
Loss: 2.9486734867095947
Loss: 2.9507200717926025
Loss: 2.9442126750946045
Loss: 2.9461352825164795
Loss: 2.938416004180908
Loss: 2.9436118602752686
Loss: 2.9412267208099365
Loss: 2.943295955657959
Loss: 2.9358878135681152
Loss: 2.935805320739746
Loss: 2.9351682662963867
Loss: 2.930757999420166
Loss: 2.932384967803955
Loss: 2.922922134399414
Loss: 2.9250659942626953
Loss: 2.921800374984741
Loss: 2.924229383468628
Loss: 2.923269033432007
Loss: 2.916496753692627
Loss: 2.92170786857605
Loss: 2.9106462001800537
Loss: 2.9150125980377197
Loss: 2.920783519744873
Loss: 2.922240734100342
Loss: 2.9102091789245605
Loss: 2.915138006210327
Loss: 2.907463312149048
Loss: 2.9035980701446533
Loss: 2.9073827266693115
Loss: 2.901581287384033
Loss: 2.9005000591278076
Loss: 2.8904314041137695
Loss: 2.896369218826294
Loss: 2.8997926712036133
Loss: 2.9008278846740723
Loss: 2.8947277069091797
Loss: 2.893909454345703
Loss: 2.8998329639434814
Loss: 2.8867909908294678
Loss: 2.8867053985595703
Loss: 2.88655424118042
Loss: 2.8918616771698
Loss: 2.88240647315979
Loss: 2.8871052265167236
Loss: 2.883955717086792
Loss: 2.886251211166382
Loss: 2.88262677192688
Loss: 2.8837480545043945
Loss: 2.8796751499176025
Loss: 2.8757424354553223
Loss: 2.8758704662323
Loss: 2.8778672218322754
Loss: 2.8798232078552246
Loss: 2.8717093467712402
Loss: 2.8809726238250732
Loss: 2.8728621006011963
Loss: 2.867734670639038
Loss: 2.8705689907073975
Loss: 2.86824107170105
Loss: 2.868668794631958
Loss: 2.8653180599212646
Loss: 2.871641159057617
Loss: 2.8667163848876953
Loss: 2.8746511936187744
Loss: 2.8648505210876465
Loss: 2.86346435546875
Loss: 2.859267473220825
Loss: 2.864175796508789
Loss: 2.8613812923431396
Loss: 2.863241672515869
Loss: 2.858945608139038
Loss: 2.854663848876953
Loss: 2.8571581840515137
Loss: 2.855886936187744
Loss: 2.858851432800293
Loss: 2.856177568435669
Loss: 2.8500916957855225
Loss: 2.8461129665374756
Loss: 2.8515350818634033
Loss: 2.8420660495758057
Loss: 2.844796657562256
Loss: 2.849637269973755
